Building & Room ID,Building Name,Floor, Room size (SF),Department,Room Use Code,Actual Stations,Furniture Type,Space Category,Comments,Room Photo1,Room Photo2,Room Photo3,Room Photo4,Occupants,Function Comment
053-0 0110-00,Science North,1,"1,064.49",115100-CSM-Biological Sciences,210 - Teaching Lab,24,03 Blt-In,2 Class Laboratories,Add 110A hall,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200110-00.Room%20Photo1.162512.jpg&appVersion=1.000082&signature=52a03b22ca198dc35b5f62bd14a285226ba9de874698259bc39cdf561b008251,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200110-00.Room%20Photo2.162512.jpg&appVersion=1.000082&signature=1980013c3c181e973d3b62ffeecd84bb367a6a4376769135e872c9315a42693a,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200110-00.Room%20Photo3.162647.jpg&appVersion=1.000082&signature=e51471cd0267a60665361fe0718d1555a37770330e090d73ae9e6da944f6c5b0,,,
053-0 0217-00,Science North,2,30.99,115100-CSM-Biological Sciences,780 - General Storage,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200217-00.Room%20Photo1.163831.jpg&appVersion=1.000082&signature=f62e9d53532f56d37631a12172cf2adb450b24c5d248e39d1dc06dd9d2c8a45a,,,,,
053-0 0113-00,Science North,1,"1,092.32",115100-CSM-Biological Sciences,210 - Teaching Lab,24,03 Blt-In,2 Class Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200113-00.Room%20Photo1.162224.jpg&appVersion=1.000082&signature=143ed0cd19bafea8bd580ac674b34246febd0db012e2cdd145d35695e1b2ab6d,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200113-00.Room%20Photo2.162224.jpg&appVersion=1.000082&signature=07bb2ae99364542481d592a4eaf67f186c59f272b8764c52b50359d3529410e7,,,,
053-0 0114-00,Science North,1,824.34,115100-CSM-Biological Sciences,250 - Research Lab,8,00 Unapplicable,4 Research Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200114-00.Room%20Photo1.162002.jpg&appVersion=1.000082&signature=a1de84ffac4a27730d521f208b7740a4c8939cbdb83833327a6548b6cb0ba07d,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200114-00.Room%20Photo2.162002.jpg&appVersion=1.000082&signature=392b1c871b6feb25ee530f5406cfd0924516bf24f2d91a934237f5945c8a0ab8,,,"Wendt, Dean (CSM-DEAN);Ruttenberg, Ben (CSM-BIO)",
053-0 0115-00,Science North,1,"1,090.86",115100-CSM-Biological Sciences,210 - Teaching Lab,24,03 Blt-In,2 Class Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200115-00.Room%20Photo1.161726.jpg&appVersion=1.000082&signature=8f6e89eadfb0ca370079f81739645458610172c3f43b9407c7a83aed41fae940,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200115-00.Room%20Photo2.161726.jpg&appVersion=1.000082&signature=5485ee80bb04126f2cca9ef7e1311b9e876ef1d4d7b9e265907975192e40a607,,,,
053-0 0203-00,Science North,2,742.89,115500-CSM-Physics,115 - Lecture Service,0,00 Unapplicable,1 Classrooms,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200203-00.Room%20Photo1.164606.jpg&appVersion=1.000082&signature=c2fde100bb22de302808033d6a28e2b0213578c54a8609feb2d1f469e6568fcd,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200203-00.Room%20Photo2.164606.jpg&appVersion=1.000082&signature=5aafc47d56009bddd060105e57278d8a5eb9d36c9b31edf871092dadbffc17ac,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200203-00.Room%20Photo3.164606.jpg&appVersion=1.000082&signature=b7e95df977c4236585d6b3fbb5e4f88664834618eede2da7d61c1b9c0b580822,,,
053-0 0205-00,Science North,2,125.67,117501-CSM-Advising Center,216 - Other Special Support,2,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200205-00.Room%20Photo1.183042.jpg&appVersion=1.000082&signature=f4db048750740a3aa84e76af4e257a814833ef57df0b168b29cbe3f552e27f26,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200205-00.Room%20Photo2.183042.jpg&appVersion=1.000082&signature=d753a6c19516e5013a701a4c9367a31172b4a18ef7d72d174b982fb076974d5f,,,,
053-0 0210-A0,Science North,2,115.31,117501-CSM-Advising Center,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200210-A0.Room%20Photo1.165337.jpg&appVersion=1.000082&signature=8e1455355ac6b483ee2cb631656fbdae6db1b8031284c6cef5295e308c604398,,,,"Engvall, Annastatius (CSM-Advising)",
053-0 0210-B0,Science North,2,115.31,117501-CSM-Advising Center,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200210-B0.Room%20Photo1.183842.jpg&appVersion=1.000082&signature=870a29bf98b353dc4b2b923787f03519486a576f37d217c02ac5d5db1c02b2b9,,,,"Davis, Shonna (CSM-Advising)",
053-0 0210-C0,Science North,2,115.31,117501-CSM-Advising Center,311 - Staff Office,2,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200210-C0.Room%20Photo1.184106.jpg&appVersion=1.000082&signature=c59b7556d0995cff56584e88b8e540ee3ef50d229bd2cd665150ac20875dab6c,,,,"Gibson, Andria (CSM-Advising)",
053-0 0210-D0,Science North,2,23.33,117501-CSM-Advising Center,315 - Office Service,0,00 Unapplicable,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200210-D0.Room%20Photo1.184039.jpg&appVersion=1.000082&signature=c3cb452380320d2c7f849e247bd76a504ac32843edc84a25ecaff347bc438fe9,,,,,
053-0 0210-E0,Science North,2,154.9,117501-CSM-Advising Center,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200210-E0.Room%20Photo1.184237.jpg&appVersion=1.000082&signature=ed0f33b2a03b1027130164190e9944ba185eabbf3e4f63e2bec2f4bdea714119,,,,"Wilson, Laura (CSM-Advising)",
053-0 0210-F0,Science North,2,154.9,117501-CSM-Advising Center,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200210-F0.Room%20Photo1.183949.jpg&appVersion=1.000082&signature=c64d751ff7bf5a979c3376a8c7ae1f124f3fb9cb37afac9b2f4f47fa5bfec5af,,,,"Bergman, Anya (CSM-Advising)",
053-0 0210-G0,Science North,2,145.49,117501-CSM-Advising Center,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200210-G0.Room%20Photo1.165109.jpg&appVersion=1.000082&signature=a31aee26ad56ae3cb544cf0226a4f8d19f9800d1fa69d25ad9d118d5153f35e6,,,,"Weddige, Kristi (CSM-Advising)",
053-0 0211-00,Science North,2,311.06,117501-CSM-Advising Center,311 - Staff Office,3,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200211-00.Room%20Photo1.164825.jpg&appVersion=1.000082&signature=82d7a84a886f439f32ed9305096d064ef214a6513572faacbb3387f6957d4cce,,,,,
053-0 0211-A0,Science North,2,106.5,117501-CSM-Advising Center,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200211-A0.Room%20Photo1.165026.jpg&appVersion=1.000082&signature=7eab9aefe402f4a789a02293eded838c6e2dc84a1232ab06b197c26382f02c44,,,,"Johnstone, Jana (CSM-Advising)",
053-0 0211-B0,Science North,2,141.99,117501-CSM-Advising Center,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200211-B0.Room%20Photo1.164936.jpg&appVersion=1.000082&signature=5e93a1d8fb3f85b7e13f738457cc73c7b0bf746448def0632e243acc0ec868b8,,,,"Lau, Ryan (CSM-Advising)",
053-0 0212-00,Science North,2,257.97,115100-CSM-Biological Sciences,250 - Research Lab,3,04 Dsk/Ch,4 Research Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200212-00.Room%20Photo1.164343.jpg&appVersion=1.000082&signature=5faddb42be08db3fd8f61e2d651782c3778a2fba8b3fae58ff73ded77f61c0d6,,,,"Francis, Clinton (CSM-BIO)",
053-0 0106-00,Science North,1,460.73,115100-CSM-Biological Sciences,250 - Research Lab,6,00 Unapplicable,4 Research Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200106-00.Room%20Photo1.161237.jpg&appVersion=1.000082&signature=3041e2d8ee9218f3388e08723046d775be6e33432ad1d5a3a293e125e010ad91,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200106-00.Room%20Photo2.161237.jpg&appVersion=1.000082&signature=0b39f30f6d0d071c352e5a586cd66e8aa81f0ebbbc17179551bcea5eae63db79,,,"White, Crow (CSM-BIO)",
053-0 0105-00,Science North,1,282.08,115100-CSM-Biological Sciences,250 - Research Lab,4,00 Unapplicable,4 Research Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F053-0%2F053-0%200105-00.Room%20Photo1.161018.jpg&appVersion=1.000082&signature=da2d809290246ee7a47862ab4d4503c5956ca9af96f90c495fcddf16fbc6afd0,,,,"Kolluru, Gita (CSM-BIO)",
052-B 0910-00,Science Observatory,1,124.95,115500-CSM-Physics,211 - Special Instruction,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F052-B%2F052-B%200910-00.Room%20Photo1.175956.jpg&appVersion=1.000082&signature=32922b87458e1c9638bd28399127a92328eafe83ffc9a062ba6bfcdff80201ac,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F052-B%2F052-B%200910-00.Room%20Photo2.175956.jpg&appVersion=1.000082&signature=8b4d7fca113e6f173743f102905acc10961a17fdf5a28092f65d259468728752,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F052-B%2F052-B%200910-00.Room%20Photo3.175956.jpg&appVersion=1.000082&signature=3b60156c5e24e68504d03ee6857ad7e57d172f63003ad4ac5c42f028e63016cb,,,
180-0 0521-00,Warren J. Baker Center for Science and Mathematics,5,105.41,115500-CSM-Physics,310 - Faculty Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200521-00.Room%20Photo1.173629.jpg&appVersion=1.000082&signature=eaac79b0a58ab68a23487108bfb3297f1f68ccbfd64b7e038889278296a9ba59,,,,"Johnston, Scott (CSM-PHYS)",
180-0 0465-00,Warren J. Baker Center for Science and Mathematics,4,"1,182.64",115200-CSM-Chemistry & Biochemistry,250 - Research Lab,16,01 Tbl/Ch,4 Research Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200465-00.Room%20Photo1.171709.jpg&appVersion=1.000082&signature=af37b7c57eb34b6c3012f145fb9604d0500e3ce51f29ae062d7500e489c69fcb,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200465-00.Room%20Photo2.171709.jpg&appVersion=1.000082&signature=dd6f0e2d96e8d140490a915102e3753a781f339e05fb9c6186d281385b8bca11,,,"Jones, Eric (CSM-CHEM);Wilkinson, Steven (CSM-CHEM);Hasselbrink, Carson (CSM-CHEM)",
180-0 0466-00,Warren J. Baker Center for Science and Mathematics,4,582.94,115200-CSM-Chemistry & Biochemistry,215 - Teaching Lab Service,0,00 Unapplicable,2 Class Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200466-00.Room%20Photo1.172103.jpg&appVersion=1.000082&signature=899e74584e494165cb2fe45ece3488331ef7b038e5626dccf1d6c2ec102bac12,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200466-00.Room%20Photo2.172103.jpg&appVersion=1.000082&signature=3ded823903a935b9c1e1472520ce550ed60b46142beb2c88f46e50e9bf11588a,,,,
180-0 0466-A0,Warren J. Baker Center for Science and Mathematics,4,100.54,115200-CSM-Chemistry & Biochemistry,215 - Teaching Lab Service,0,00 Unapplicable,2 Class Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200466-A0.Room%20Photo1.172319.jpg&appVersion=1.000082&signature=f08e6e5d2c682feb33071a1697f2f46ac315bc442e26d17eb2dd9197374ca1b5,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200466-A0.Room%20Photo2.172320.jpg&appVersion=1.000082&signature=0fc94b286eda9cfbce5db5089454459d7ca3f6329312bc9ed61429e831f08bca,,,,
180-0 0466-B0,Warren J. Baker Center for Science and Mathematics,4,97.9,115200-CSM-Chemistry & Biochemistry,215 - Teaching Lab Service,0,00 Unapplicable,2 Class Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200466-B0.Room%20Photo1.172621.jpg&appVersion=1.000082&signature=bc98f038da726ee252bf12c91aedd8c0e28f6651a01cadd13c357c0971387fa5,,,,,
180-0 0466-C0,Warren J. Baker Center for Science and Mathematics,4,98.42,115200-CSM-Chemistry & Biochemistry,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200466-C0.Room%20Photo1.172706.jpg&appVersion=1.000082&signature=8c47adf5bad7f274551c9e987e71d4ca0b6803673288f27b8860ce64130a1471,,,,"Laubscher, Andrea (CSM-CHEM)",
180-0 0468-00,Warren J. Baker Center for Science and Mathematics,4,"1,177.86",115200-CSM-Chemistry & Biochemistry,210 - Teaching Lab,24,03 Blt-In,2 Class Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200468-00.Room%20Photo1.172844.jpg&appVersion=1.000082&signature=97c2cd636546153ffcc2e9f24bb0871470d53476ee4001556b031ed679b7a7be,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200468-00.Room%20Photo2.172844.jpg&appVersion=1.000082&signature=1d940a818223744d241ccd6215c6357908fd74c2c4e6de56fa6e02cfcdf4f870,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200468-00.Room%20Photo3.172844.jpg&appVersion=1.000082&signature=69d098fafd786a3515b82d0bdbcdf9ad72e9850e0b5a9befe06c1b4ccfe8d13b,,,
180-0 0469-00,Warren J. Baker Center for Science and Mathematics,4,"1,198.46",115200-CSM-Chemistry & Biochemistry,250 - Research Lab,16,01 Tbl/Ch,4 Research Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200469-00.Room%20Photo1.173352.jpg&appVersion=1.000082&signature=f5518706af1136d58e11a4e7f8470fca516c8e511f4aa8988faeff3c7f3ff14b,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200469-00.Room%20Photo2.173352.jpg&appVersion=1.000082&signature=1dfd8c6fa32bc6afe2178322f178a6a83f149a34d714eaacd121f1f7cb00ff8c,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200469-00.Room%20Photo3.173352.jpg&appVersion=1.000082&signature=d2162c02ad5bfdcd127a8a20a40656a785a3265b343a4d2167639a7119242def,,"Jones, Eric (CSM-CHEM);Fogle, Emily (CSM-CHEM);Wilkinson, Steven (CSM-CHEM);Hasselbrink, Carson (CSM-CHEM)",
180-0 0471-00,Warren J. Baker Center for Science and Mathematics,4,296.79,115200-CSM-Chemistry & Biochemistry,591 - Student Use,8,01 Tbl/Ch,11 Student-Centered Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200471-00.Room%20Photo1.173533.jpg&appVersion=1.000082&signature=a99eeb7a2e72aaf3a4b73499dd8c36b05e43d72a6d498e6bcbb45845d859c584,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200471-00.Room%20Photo2.173533.jpg&appVersion=1.000082&signature=a3806d4f649f5e5faccd3048073e70a1d38446efa0d82dd9df36fbc2f1a41e3d,,,,
180-0 0500-A0,Warren J. Baker Center for Science and Mathematics,5,"1,164.32",115500-CSM-Physics,651 - Collaborative Learning/Study,30,01 Tbl/Ch,7 Library + Study Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200500-A0.Room%20Photo1.173255.jpg&appVersion=1.000082&signature=de556798a7e441f3e67817941e160e16eb71276cc3c4f5a99198634327afd818,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200500-A0.Room%20Photo2.173255.jpg&appVersion=1.000082&signature=90ba7822f991e01a1390e8fd45e647b958068938f76a5dc25bfc77548b6bf7e2,,,,
180-0 0522-00,Warren J. Baker Center for Science and Mathematics,5,102.54,115500-CSM-Physics,310 - Faculty Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200522-00.Room%20Photo1.173534.jpg&appVersion=1.000082&signature=2c2f96a57fe6156bff40fb95f7cf6b00645fe0d19c5d7175a259f9880b9abf4a,,,,"Fernsler, Jonathan (CSM-PHYS)",
180-0 0530-00,Warren J. Baker Center for Science and Mathematics,5,"1,198.94",115500-CSM-Physics,250 - Research Lab,16,00 Unapplicable,4 Research Laboratories,Sungar also uses space,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200530-00.Room%20Photo1.174750.jpg&appVersion=1.000082&signature=a9f08b2674569671082a6056a6e7a2231813c63524c9db2e2c9655d0a161550c,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200530-00.Room%20Photo2.174750.jpg&appVersion=1.000082&signature=15c90e98a63822aafacdfa2c11944996c70e49621007b9ae3f944a1042239960,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200530-00.Room%20Photo3.174750.jpg&appVersion=1.000082&signature=30e23bef8390f3ed9b3e6829944f8f3271edb27fd7015abfe477abe7b4e0fb27,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200530-00.Room%20Photo4.174751.jpg&appVersion=1.000082&signature=719efe507c90e07fb083b88543526e149b4d1c4bb4fcb57bba7f26365ec93240,"Garcia, Antonio (CSM-PHYS);Fernsler, Jonathan (CSM-PHYS);Schwartz, Peter (CSM-PHYS);Tabatabai, Pasha (CSM-PHYS)",
